Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
294,4,23/10/2014,5890,850,1,1,0,1
1112,1,29/06/2015,14272,953,1,1,0,1
711,1,25/02/2013,4433,357,1,0,0,0
703,7,20/07/2014,0,0,0,0,0,0
384,4,07/02/2013,9419,1103,1,1,0,0
1054,1,04/05/2015,10082,850,1,1,0,0
411,4,02/07/2015,10300,645,1,1,0,0
798,1,28/01/2013,5974,903,1,0,0,0
1028,2,17/09/2013,3274,456,1,0,0,0
474,1,28/04/2014,11146,980,1,1,0,1
1036,6,25/10/2014,4900,524,1,0,0,0
80,7,08/12/2013,0,0,0,0,0,0
953,3,22/01/2014,5573,525,1,1,0,0
880,3,09/07/2014,6066,654,1,0,0,0
1031,1,18/02/2013,6873,595,1,1,0,0
39,7,05/05/2013,0,0,0,0,0,0
826,6,29/03/2014,6650,554,1,0,0,0
1067,7,29/06/2014,0,0,0,0,0,0
1011,5,08/03/2013,8352,975,1,1,0,0
334,3,06/11/2013,5464,561,1,1,0,0
224,5,16/05/2014,6245,465,1,0,0,0
290,6,31/05/2014,4795,480,1,0,0,0
679,5,14/02/2014,9141,1036,1,0,0,0
1007,6,21/06/2014,7530,917,1,0,0,0
83,6,20/09/2014,3029,289,1,0,0,0
440,6,08/11/2014,3675,452,1,0,0,0
326,1,22/09/2014,3677,339,1,0,0,0
714,2,29/04/2014,5266,348,1,1,0,0
569,7,31/05/2015,0,0,0,0,0,0
332,5,23/01/2015,3585,504,1,0,0,0
85,1,16/03/2015,8318,1091,1,1,0,0
634,5,24/04/2015,5889,615,1,0,0,0
442,4,24/04/2014,2948,350,1,0,0,1
693,5,24/01/2014,7449,575,1,1,0,0
408,2,15/07/2014,5041,465,1,1,0,0
23,6,10/01/2015,4421,436,1,0,0,0
443,3,06/05/2015,6341,535,1,1,0,0
423,3,23/04/2014,9169,1662,1,0,0,1
580,4,16/10/2014,8264,1380,1,0,0,1
859,7,02/03/2014,0,0,0,0,0,0
921,5,06/09/2013,8496,1040,1,0,0,0
1015,4,13/03/2014,4565,442,1,0,0,0
915,7,26/01/2014,0,0,0,0,0,0
1083,1,15/09/2014,5984,430,1,1,0,0
960,3,18/03/2015,7378,557,1,1,0,0
937,3,20/08/2014,6806,540,1,1,0,1
748,4,29/01/2015,6335,490,1,1,0,0
915,6,01/02/2014,8403,674,1,0,0,0
286,6,20/12/2014,3334,272,1,0,0,0
693,7,14/04/2013,0,0,0,0,0,0
506,7,07/12/2014,0,0,0,0,0,0
10,1,01/12/2014,7440,732,1,1,0,0
322,2,05/05/2015,6706,700,1,1,0,0
117,1,01/07/2013,6098,662,1,1,0,0
607,7,26/04/2015,0,0,0,0,0,0
709,1,06/01/2014,15759,1783,1,1,0,0
669,7,20/04/2014,0,0,0,0,0,0
724,1,22/06/2015,6463,635,1,0,0,0
1053,7,28/12/2014,0,0,0,0,0,1
718,3,21/01/2015,5566,714,1,0,0,0
373,3,29/07/2015,4893,316,1,1,0,0
470,5,27/09/2013,13734,1858,1,1,0,0
781,1,12/01/2015,8251,958,1,1,0,0
363,3,18/06/2014,7705,1013,1,1,0,0
705,3,30/01/2013,6714,883,1,0,0,0
612,4,04/04/2013,5888,377,1,0,0,1
994,3,28/08/2013,4362,440,1,1,0,1
437,6,25/07/2015,8025,898,1,0,0,0
981,4,08/05/2014,7597,809,1,1,0,0
970,7,28/06/2015,0,0,0,0,0,0
233,4,05/12/2013,12322,1275,1,1,0,0
328,5,03/07/2015,4826,560,1,1,0,1
813,4,23/04/2015,5071,588,1,0,0,0
368,6,12/01/2013,7270,624,1,0,0,0
381,5,15/11/2013,8091,909,1,0,0,0
929,1,16/09/2013,4836,695,1,0,0,0
579,2,30/07/2013,11745,1123,1,1,0,1
822,6,19/04/2014,9095,840,1,0,0,0
924,4,14/02/2013,4921,519,1,0,0,0
184,4,04/06/2015,0,0,0,1,a,0
1064,5,21/06/2013,9177,1113,1,1,0,0
506,2,25/11/2014,8331,892,1,1,0,0
256,6,18/01/2014,9247,1397,1,0,0,0
945,2,10/12/2013,4670,582,1,0,0,0
213,1,23/12/2013,15278,1313,1,0,0,1
983,5,20/02/2015,7568,1001,1,1,0,0
1053,1,10/02/2014,7528,942,1,0,0,0
449,3,20/02/2013,12799,1681,1,1,0,0
427,2,03/06/2014,10567,936,1,1,0,0
497,5,09/05/2014,11090,1397,1,1,0,0
721,5,09/08/2013,6682,769,1,0,0,0
198,3,21/01/2015,1908,267,1,0,0,0
973,6,30/05/2015,7474,786,1,0,0,0
292,3,01/07/2015,15348,1063,1,1,0,0
1022,1,11/05/2015,5363,689,1,0,0,0
777,7,17/05/2015,0,0,0,0,0,0
404,2,31/12/2013,2387,250,1,0,0,1
1059,7,12/10/2014,0,0,0,0,0,0
245,7,24/11/2013,0,0,0,0,0,0
257,5,25/01/2013,6214,732,1,1,0,0
277,6,08/06/2013,5026,471,1,0,0,0
145,4,26/12/2013,0,0,0,0,c,1
956,2,27/05/2014,3052,456,1,0,0,0
656,1,07/07/2014,2934,374,1,0,0,0
487,1,02/09/2013,4906,583,1,0,0,0
631,2,23/07/2013,3366,493,1,0,0,1
591,1,29/09/2014,6117,525,1,1,0,0
883,1,04/02/2013,8728,791,1,1,0,0
685,4,19/12/2013,8585,813,1,1,0,0
254,6,05/01/2013,2811,270,1,0,0,0
521,5,17/04/2015,6817,515,1,1,0,0
1051,7,12/07/2015,0,0,0,0,0,0
183,3,14/08/2013,5781,755,1,1,0,1
431,7,01/09/2013,0,0,0,0,0,0
854,4,26/12/2013,0,0,0,0,c,1
472,4,10/10/2013,5521,722,1,1,0,1
984,1,20/10/2014,7377,772,1,1,0,0
794,4,07/02/2013,2808,503,1,1,0,1
58,6,26/01/2013,4510,437,1,0,0,0
313,4,09/07/2015,6890,718,1,0,0,0
852,4,12/02/2015,3972,575,1,0,0,0
35,1,21/01/2013,7393,518,1,1,0,0
388,2,25/11/2014,13348,1310,1,1,0,0
702,2,06/08/2013,3589,271,1,0,0,1
808,7,07/09/2014,0,0,0,0,0,0
300,2,29/01/2013,4278,565,1,0,0,0
852,2,18/03/2014,5121,635,1,1,0,0
359,2,22/04/2014,6651,660,1,0,0,1
9,6,19/04/2014,6885,646,1,0,0,0
862,5,06/02/2015,8328,1106,1,1,0,0
720,6,13/06/2015,6367,660,1,0,0,0
1026,2,24/02/2015,7260,1051,1,0,0,0
994,4,02/07/2015,4225,380,1,1,0,1
229,6,06/09/2014,7850,707,1,0,0,0
425,7,07/06/2015,0,0,0,0,0,0
504,6,14/02/2015,6828,992,1,0,0,0
78,3,04/03/2015,4212,533,1,1,0,0
288,4,09/07/2015,5040,373,1,0,0,0
906,5,10/07/2015,9317,1115,1,0,0,0
162,5,26/07/2013,6137,519,1,0,0,1
1085,7,29/03/2015,0,0,0,0,0,0
69,7,23/02/2014,0,0,0,0,0,0
1077,6,04/10/2014,2891,336,1,0,0,0
611,1,19/01/2015,5768,482,1,0,0,0
601,3,11/12/2013,4517,393,1,0,0,0
230,5,15/03/2013,6072,827,1,0,0,0
1076,3,16/04/2014,3865,548,1,1,0,1
517,7,16/11/2014,0,0,0,0,0,0
627,3,09/07/2014,4157,446,1,0,0,0
555,4,18/06/2015,5620,448,1,1,0,0
278,2,26/05/2015,7978,867,1,0,0,0
828,6,10/05/2014,2894,354,1,0,0,0
312,5,17/04/2015,6648,605,1,1,0,0
458,1,04/02/2013,8637,737,1,1,0,0
618,5,24/05/2013,5634,452,1,0,0,0
155,3,28/05/2014,6745,716,1,0,0,0
1034,2,17/06/2014,9678,1064,1,1,0,0
714,7,15/06/2014,0,0,0,0,0,0
991,3,31/07/2013,6551,586,1,1,0,1
1025,5,28/02/2014,8444,968,1,0,0,0
93,7,25/08/2013,0,0,0,0,0,0
262,2,19/03/2013,20830,3300,1,1,0,0
1076,7,20/04/2014,0,0,0,0,0,0
844,2,03/09/2013,3612,474,1,0,0,1
803,1,15/07/2013,9444,678,1,1,0,1
484,5,21/11/2014,7831,770,1,0,0,0
490,3,01/01/2014,0,0,0,0,a,1
304,7,31/05/2015,0,0,0,0,0,0
734,3,23/04/2014,4586,493,1,0,0,1
530,3,06/03/2013,3030,515,1,1,0,0
870,6,24/05/2014,5085,641,1,0,0,0
488,1,04/05/2015,5384,515,1,1,0,0
505,6,30/05/2015,4986,577,1,0,0,0
542,2,24/02/2015,5442,497,1,0,0,0
783,7,11/01/2015,0,0,0,0,0,0
121,2,14/10/2014,4010,512,1,0,0,0
58,6,10/01/2015,6675,523,1,0,0,0
812,2,06/05/2014,7953,895,1,1,0,0
685,6,23/11/2013,2703,276,1,0,0,0
909,6,18/04/2015,9853,995,1,0,0,0
171,6,02/03/2013,6345,614,1,0,0,0
70,1,02/06/2014,9907,854,1,1,0,0
1035,7,27/07/2014,0,0,0,0,0,0
593,6,08/02/2014,6655,856,1,0,0,0
896,1,21/01/2013,7695,1114,1,1,0,0
938,6,25/04/2015,8180,821,1,0,0,0
602,1,02/06/2014,9078,770,1,1,0,0
770,6,30/11/2013,5779,646,1,0,0,0
773,4,16/10/2014,4307,701,1,0,0,0
517,7,24/05/2015,0,0,0,0,0,0
1061,2,28/04/2015,8917,617,1,1,0,0
1040,2,18/11/2014,7010,775,1,0,0,0
257,7,27/04/2014,0,0,0,0,0,0
733,3,06/02/2013,17395,3847,1,1,0,0
823,5,11/07/2014,5519,581,1,0,0,0
403,4,21/11/2013,7383,730,1,1,0,0
912,3,25/02/2015,4386,640,1,0,0,0
426,4,27/06/2013,3870,553,1,0,0,0
233,4,01/01/2015,0,0,0,0,a,1
610,4,22/01/2015,3309,469,1,0,0,0
946,1,28/07/2014,5427,596,1,1,0,1
939,4,04/06/2015,0,0,0,1,a,0
1009,2,21/04/2015,4425,434,1,0,0,0
464,2,20/05/2014,8859,1091,1,1,0,0
178,1,30/09/2013,8285,844,1,0,0,0
232,3,07/01/2015,4863,388,1,1,0,0
389,1,05/05/2014,14163,1581,1,1,0,0
519,1,23/06/2014,3444,434,1,0,0,0
476,2,19/02/2013,6182,683,1,1,0,0
590,5,08/11/2013,5497,429,1,1,0,0
235,6,12/07/2014,3519,341,1,0,0,0
1110,7,22/09/2013,0,0,0,0,0,0
552,7,12/01/2014,0,0,0,0,0,0
843,1,17/02/2014,10509,1177,1,1,0,0
120,5,13/02/2015,6524,657,1,0,0,0
793,6,31/05/2014,3731,417,1,0,0,0
961,7,07/07/2013,0,0,0,0,0,0
602,6,25/04/2015,5148,495,1,0,0,0
805,3,24/04/2013,6707,634,1,1,0,0
626,2,29/01/2013,6182,625,1,0,0,0
101,1,31/03/2014,11523,988,1,1,0,0
152,4,16/10/2014,4347,523,1,0,0,1
427,5,13/03/2015,5936,684,1,0,0,0
143,2,07/10/2014,8516,761,1,1,0,0
1112,5,29/08/2014,8489,730,1,0,0,0
709,4,27/02/2014,9574,1371,1,0,0,0
90,7,07/09/2014,0,0,0,0,0,0
709,2,28/04/2015,13679,1632,1,1,0,0
119,4,15/08/2013,6376,723,1,1,0,0
17,2,11/06/2013,5170,795,1,0,0,0
243,6,16/05/2015,5801,841,1,0,0,0
426,4,12/12/2013,4427,614,1,0,0,0
1011,7,13/01/2013,0,0,0,0,0,0
823,6,25/01/2014,3614,361,1,0,0,0
99,6,30/03/2013,6101,598,1,0,0,0
981,2,08/07/2014,5125,558,1,0,0,0
591,2,15/04/2014,7581,607,1,1,0,1
949,6,14/09/2013,2855,369,1,0,0,0
128,7,30/06/2013,0,0,0,0,0,0
966,7,11/08/2013,0,0,0,0,0,0
335,5,01/08/2014,16286,2724,1,1,0,1
1091,3,29/05/2013,8651,694,1,1,0,0
1035,4,11/06/2015,4363,607,1,0,0,0
357,7,14/12/2014,0,0,0,0,0,0
949,7,19/04/2015,0,0,0,0,0,0
750,4,01/01/2015,0,0,0,0,a,1
515,4,08/05/2014,8710,753,1,1,0,0
1008,1,19/01/2015,4519,676,1,0,0,0
300,6,01/06/2013,7596,955,1,0,0,0
664,1,29/09/2014,7127,759,1,1,0,0
353,5,08/05/2015,6523,1687,1,1,0,0
557,2,28/04/2015,4839,644,1,1,0,0
405,1,03/06/2013,7797,747,1,1,0,0
766,4,30/07/2015,7123,604,1,1,0,0
301,4,26/12/2013,0,0,0,0,c,1
571,1,08/06/2015,7759,558,1,0,0,0
888,2,20/01/2015,5885,626,1,0,0,0
767,6,12/10/2013,2558,295,1,0,0,0
560,5,03/01/2014,12242,1654,1,0,0,1
503,5,03/04/2015,0,0,0,1,b,0
371,2,20/08/2013,4963,453,1,0,0,0
667,2,21/01/2014,9341,728,1,1,0,0
290,4,08/05/2014,7324,696,1,1,0,0
383,6,13/06/2015,16220,2095,1,0,0,0
3,2,06/08/2013,6166,737,1,0,0,1
484,5,13/06/2014,7662,814,1,0,0,0
1082,7,04/08/2013,0,0,0,0,0,0
640,3,21/08/2013,8117,674,1,0,0,1
489,1,13/10/2014,5358,560,1,0,0,0
758,4,07/08/2014,5413,651,1,1,0,1
1034,2,19/08/2014,9199,954,1,1,0,1
557,6,09/05/2015,4226,684,1,0,0,0
489,2,01/01/2013,0,0,0,0,a,1
855,4,17/10/2013,3993,499,1,0,0,0
1106,4,21/02/2013,5154,593,1,1,0,0
938,7,15/12/2013,0,0,0,0,0,0
338,3,12/06/2013,5707,573,1,0,0,0
1023,3,01/07/2015,4822,462,1,1,0,0
375,3,09/04/2014,7687,660,1,0,0,0
290,3,29/07/2015,6806,560,1,1,0,1
369,2,28/05/2013,7189,560,1,1,0,0
1088,1,26/01/2015,5746,492,1,1,0,0
616,6,02/03/2013,6014,631,1,0,0,0
871,6,10/05/2014,8861,694,1,0,0,0
26,1,06/10/2014,10138,732,1,1,0,1
517,2,19/05/2015,7061,732,1,1,0,0
5,3,11/09/2013,5958,705,1,1,0,0
60,7,13/01/2013,0,0,0,0,0,0
690,4,04/09/2014,6222,861,1,1,0,0
195,4,17/01/2013,7258,1028,1,0,0,0
771,5,02/01/2015,8011,812,1,0,0,1
91,3,08/07/2015,3812,430,1,0,0,0
446,7,02/03/2014,0,0,0,0,0,0
1091,4,14/11/2013,6320,612,1,0,0,0
259,1,01/09/2014,12480,2537,1,1,0,1
204,1,30/12/2013,5861,609,1,0,0,1
870,3,17/06/2015,7170,865,1,1,0,0
1034,3,23/04/2014,4736,566,1,0,0,1
751,5,19/07/2013,4760,648,1,1,0,0
254,6,22/11/2014,3175,288,1,0,0,0
439,1,01/09/2014,12461,1252,1,1,0,0
510,2,25/02/2014,6708,890,1,0,0,0
112,4,26/02/2015,5317,710,1,0,0,0
863,7,06/01/2013,2067,255,1,0,0,0
294,5,27/12/2013,7313,906,1,0,0,1
898,6,12/01/2013,1916,223,1,0,0,0
344,6,11/05/2013,6334,992,1,0,0,0
402,5,04/07/2014,5170,568,1,1,0,0
932,5,08/03/2013,9304,888,1,1,0,0
80,5,03/01/2014,6135,533,1,0,0,1
704,7,24/08/2014,0,0,0,0,0,0
261,4,13/02/2014,11048,900,1,0,0,0
729,1,03/03/2014,12142,1077,1,1,0,0
313,7,13/04/2014,0,0,0,0,0,0
485,3,27/05/2015,4648,368,1,0,0,1
325,5,22/02/2013,6485,663,1,1,0,0
685,4,16/07/2015,6202,579,1,1,0,1
303,4,19/02/2015,6515,688,1,1,0,0
705,1,13/01/2014,7300,986,1,0,0,0
410,2,23/07/2013,3914,591,1,0,0,1
376,5,28/06/2013,8485,956,1,0,0,1
1076,1,13/01/2014,3067,518,1,0,0,0
414,7,06/01/2013,0,0,0,0,0,1
326,2,12/02/2013,2713,270,1,0,0,0
651,4,10/07/2014,7006,866,1,0,0,1
105,1,02/02/2015,7032,778,1,1,0,0
533,4,17/04/2014,13654,1205,1,1,0,1
189,6,04/01/2014,6747,692,1,0,0,0
408,5,29/11/2013,3948,440,1,0,0,0
692,4,07/03/2013,7919,932,1,1,0,0
783,3,01/10/2014,7566,726,1,1,0,0
255,1,09/09/2013,8454,785,1,1,0,0
1066,3,26/02/2014,11315,1197,1,0,0,0
733,4,07/08/2014,14774,3487,1,1,0,1
920,3,23/01/2013,5117,517,1,1,0,0
453,6,09/03/2013,6130,651,1,0,0,0
878,3,05/11/2014,10540,911,1,1,0,0
822,5,11/04/2014,6849,582,1,0,0,0
205,3,09/10/2013,7277,934,1,1,0,1
896,5,26/07/2013,5505,950,1,0,0,1
580,1,18/02/2013,13762,1907,1,1,0,0
713,3,29/01/2014,7737,1118,1,0,0,0
198,5,30/01/2015,3496,407,1,1,0,0
1000,4,19/12/2013,8563,773,1,1,0,0
476,6,19/07/2014,2893,300,1,0,0,0
438,2,29/04/2014,6465,614,1,1,0,0
562,6,16/11/2013,14262,2684,1,0,0,0
742,1,24/02/2014,6000,758,1,0,0,0
543,5,01/11/2013,1974,209,1,0,0,0
1021,5,04/10/2013,9742,1192,1,0,0,1
783,1,28/07/2014,8741,769,1,1,0,1
957,3,23/07/2014,5362,688,1,0,0,1
1078,2,07/04/2015,7245,617,1,0,0,1
677,1,09/03/2015,5131,475,1,0,0,0
294,3,05/03/2014,7601,987,1,1,0,0
32,2,09/06/2015,3813,503,1,0,0,0
642,5,08/08/2014,2950,382,1,1,0,1
168,2,12/11/2013,6154,678,1,0,0,0
475,7,19/01/2014,0,0,0,0,0,0
981,4,14/03/2013,5928,658,1,0,0,0
557,3,02/01/2013,3395,635,1,0,0,1
837,5,23/05/2014,4827,604,1,1,0,0
365,1,24/02/2014,3671,487,1,0,0,0
859,1,11/05/2015,6419,693,1,0,0,0
569,5,05/12/2014,5556,793,1,1,0,0
472,1,03/06/2013,7306,912,1,1,0,0
220,5,17/04/2015,6409,710,1,1,0,0
291,2,08/07/2014,6020,710,1,0,0,0
88,4,19/03/2015,6615,647,1,1,0,0
120,1,16/03/2015,10329,816,1,1,0,0
593,3,04/03/2015,8323,1029,1,1,0,0
707,1,10/06/2013,7665,912,1,0,0,0
1102,7,04/05/2014,0,0,0,0,0,0
738,2,02/09/2014,10143,770,1,1,0,0
998,2,07/10/2014,5077,581,1,1,0,0
593,1,15/06/2015,11964,1447,1,1,0,0
570,6,22/11/2014,2629,448,1,0,0,0
1098,5,19/12/2014,8322,984,1,1,0,0
466,7,23/11/2014,0,0,0,0,0,0
905,2,12/08/2014,5691,1003,1,0,0,1
521,2,24/02/2015,4181,362,1,0,0,0
615,6,06/12/2014,10751,1360,1,0,0,0
308,3,15/10/2014,6610,777,1,0,0,1
1014,1,28/07/2014,16511,1584,1,1,0,1
971,7,21/09/2014,0,0,0,0,0,0
693,7,28/07/2013,0,0,0,0,0,1
341,6,26/07/2014,3934,597,1,0,0,0
850,3,29/07/2015,5898,545,1,1,0,1
374,3,01/04/2015,9709,1033,1,1,0,1
800,2,09/07/2013,4188,437,1,0,0,1
818,6,27/12/2014,4633,453,1,0,0,1
472,3,17/12/2014,6489,770,1,1,0,0
17,3,01/01/2014,0,0,0,0,a,1
299,1,11/02/2013,4588,533,1,0,0,0
938,6,25/10/2014,8213,866,1,0,0,0
495,3,04/02/2015,4986,370,1,1,0,0
897,4,05/12/2013,4214,420,1,1,0,0
560,7,07/07/2013,0,0,0,0,0,0
384,7,21/06/2015,0,0,0,0,0,0
396,7,19/05/2013,0,0,0,0,0,0
839,1,30/12/2013,6936,923,1,0,0,1
766,5,18/01/2013,4796,430,1,0,0,0
560,4,11/12/2014,13691,1658,1,0,0,0
334,4,20/06/2013,5250,558,1,1,0,0
446,4,11/12/2014,4008,562,1,0,0,0
708,3,29/04/2015,6171,578,1,1,0,0
118,5,26/12/2014,0,0,0,0,c,1
20,1,05/05/2014,10073,1061,1,1,0,0
64,2,18/02/2014,10926,778,1,1,0,0
1010,4,07/08/2014,9636,877,1,1,0,1
490,7,23/02/2014,0,0,0,0,0,0
112,6,24/08/2013,5559,694,1,0,0,0
516,5,20/02/2015,5942,735,1,1,0,0
61,3,25/06/2014,5511,646,1,0,0,0
811,1,01/07/2013,6252,867,1,1,0,1
212,1,23/03/2015,3507,410,1,0,0,0
136,6,28/02/2015,5160,404,1,0,0,0
823,4,17/10/2013,3714,405,1,0,0,1
1002,3,29/04/2015,7365,839,1,1,0,0
830,3,22/01/2014,6705,561,1,1,0,0
332,5,23/08/2013,3127,450,1,0,0,1
177,5,03/07/2015,4328,546,1,1,0,0
204,7,02/02/2014,0,0,0,0,0,0
705,5,26/04/2013,8338,1016,1,1,0,0
548,6,07/09/2013,3577,342,1,0,0,0
502,6,31/08/2013,11732,1625,1,0,0,0
254,4,19/06/2014,0,0,0,1,a,0
212,3,16/01/2013,3523,392,1,0,0,0
677,1,28/10/2013,6659,611,1,0,0,1
779,6,11/04/2015,2525,254,1,0,0,0
933,5,14/02/2014,7150,935,1,0,0,0
116,1,11/02/2013,7739,850,1,0,0,0
1042,5,29/05/2015,5754,646,1,0,0,0
961,1,21/01/2013,6465,635,1,1,0,0
965,7,24/03/2013,0,0,0,0,0,0
425,3,10/04/2013,2851,402,1,1,0,0
143,1,07/01/2013,9048,802,1,1,0,0
703,7,28/12/2014,0,0,0,0,0,0
542,3,13/11/2013,5530,491,1,0,0,0
1088,4,27/03/2014,4991,496,1,0,0,0
1019,1,16/12/2013,19422,1251,1,1,0,0
868,2,29/04/2014,11776,743,1,1,0,0
634,1,20/04/2015,5579,580,1,0,0,0
360,5,08/08/2014,6907,801,1,1,0,1
336,7,11/05/2014,0,0,0,0,0,0
453,5,24/10/2014,6982,786,1,1,0,1
578,6,16/08/2014,9451,994,1,0,0,0
33,3,04/06/2014,9290,888,1,1,0,0
958,1,31/03/2014,5708,711,1,1,0,0
85,2,26/08/2014,5693,838,1,0,0,0
598,3,28/01/2015,5660,713,1,1,0,0
84,5,27/09/2013,12279,1393,1,1,0,0
495,2,05/02/2013,5300,382,1,1,0,0
757,4,21/11/2013,5981,519,1,1,0,0
491,4,05/06/2014,7458,555,1,1,0,0
409,2,05/03/2013,5854,557,1,1,0,0
683,7,05/05/2013,0,0,0,0,0,0
383,5,13/02/2015,15765,2094,1,0,0,0
328,4,16/05/2013,3800,494,1,1,0,0
444,2,14/04/2015,9590,1031,1,1,0,0
1041,7,16/03/2014,0,0,0,0,0,0
906,6,13/04/2013,9445,1136,1,0,0,0
76,5,10/07/2015,9291,985,1,0,0,0
1104,4,25/06/2015,4590,383,1,0,0,0
274,4,27/11/2014,4381,1016,1,1,0,0
837,4,02/07/2015,5094,641,1,1,0,0
296,7,02/02/2014,0,0,0,0,0,0
55,7,07/04/2013,0,0,0,0,0,0
933,2,23/07/2013,5325,746,1,0,0,1
589,4,12/06/2014,4454,521,1,0,0,0
133,7,08/06/2014,0,0,0,0,0,0
151,1,25/08/2014,5191,570,1,0,0,1
511,4,01/05/2014,0,0,0,1,a,0
236,6,02/03/2013,4429,544,1,0,0,0
947,7,07/04/2013,0,0,0,0,0,0
972,2,30/06/2015,4889,506,1,1,0,0
889,2,11/11/2014,4233,464,1,1,0,0
379,2,29/04/2014,4737,505,1,1,0,0
299,2,24/06/2014,6006,674,1,0,0,0
441,1,07/01/2013,8150,755,1,1,0,0
323,3,26/03/2014,5361,461,1,0,0,0
441,3,28/08/2013,5425,632,1,1,0,1
335,7,23/06/2013,6650,1353,1,0,0,0
651,5,26/06/2015,6628,836,1,0,0,0
963,4,04/04/2013,10085,1098,1,0,0,1
596,7,03/03/2013,0,0,0,0,0,0
248,6,21/03/2015,6159,844,1,0,0,0
607,2,31/12/2013,1199,141,1,0,0,1
328,5,26/06/2015,4268,491,1,0,0,0
390,3,04/09/2013,9806,1015,1,0,0,0
511,7,01/03/2015,0,0,0,0,0,0
324,6,22/03/2014,1806,261,1,0,0,0
112,7,21/04/2013,0,0,0,0,0,0
1088,6,02/08/2014,2661,279,1,0,0,0
30,4,15/05/2014,4027,653,1,0,0,0
290,5,28/03/2014,6271,664,1,0,0,0
989,5,02/01/2015,4762,544,1,0,0,1
888,1,29/07/2013,10091,890,1,1,0,1
147,5,04/10/2013,8673,961,1,0,0,0
421,3,17/06/2015,9310,917,1,1,0,0
321,3,20/03/2013,6329,577,1,1,0,0
1024,5,16/01/2015,6570,826,1,1,0,0
9,4,23/04/2015,6280,564,1,0,0,0
946,3,10/06/2015,3608,481,1,0,0,0
935,1,18/08/2014,8426,783,1,1,0,1
546,6,22/03/2014,11624,1374,1,0,0,0
474,7,15/12/2013,0,0,0,0,0,0
507,2,27/01/2015,9628,693,1,1,0,0
663,2,12/03/2013,2195,361,1,0,0,0
848,5,26/06/2015,4913,667,1,0,0,0
85,7,03/11/2013,8226,1141,1,0,0,0
471,5,10/04/2015,6253,572,1,0,0,1
387,7,17/08/2014,0,0,0,0,0,0
661,5,17/07/2015,7426,580,1,1,0,0
117,6,30/11/2013,3168,394,1,0,0,0
230,5,02/05/2014,11280,1284,1,1,0,1
902,3,11/12/2013,5184,636,1,0,0,0
189,3,14/08/2013,9611,900,1,1,0,1
938,7,23/02/2014,0,0,0,0,0,0
277,3,09/04/2014,4991,476,1,0,0,0
847,5,21/06/2013,6514,1011,1,1,0,0
1016,7,25/01/2015,0,0,0,0,0,0
702,3,06/11/2013,5226,375,1,1,0,0
922,3,05/03/2014,8303,767,1,1,0,0
552,6,18/10/2014,3979,429,1,0,0,0
359,2,04/06/2013,6850,599,1,1,0,0
1082,3,22/04/2015,5145,786,1,0,0,0
164,3,23/01/2013,7078,718,1,1,0,0
73,5,15/08/2014,3864,465,1,0,0,1
252,1,25/05/2015,0,0,0,0,a,0
772,4,30/05/2013,3646,485,1,1,0,0
1020,2,04/02/2014,10725,1364,1,1,0,0
508,5,05/04/2013,6116,682,1,0,0,1
724,5,21/02/2014,6660,709,1,1,0,0
317,7,09/03/2014,0,0,0,0,0,0
143,4,13/02/2014,4763,441,1,0,0,0
525,2,24/06/2014,7913,732,1,0,0,0
695,3,20/02/2013,6345,590,1,1,0,0
195,7,07/09/2014,0,0,0,0,0,0
396,5,04/01/2013,9037,975,1,0,0,1
219,7,04/05/2014,0,0,0,0,0,0
556,6,04/05/2013,5163,583,1,0,0,0
335,2,26/05/2015,13921,2478,1,0,0,1
449,4,29/05/2014,0,0,0,0,a,0
467,6,23/02/2013,13858,1654,1,0,0,0
872,1,18/11/2013,13131,1101,1,1,0,0
20,1,02/06/2014,11591,1192,1,1,0,0
149,6,13/07/2013,4039,407,1,0,0,0
689,1,27/05/2013,10137,895,1,1,0,0
623,3,04/02/2015,6638,801,1,1,0,0
462,1,23/12/2013,11647,1324,1,0,0,1
933,1,16/12/2013,17902,1669,1,1,0,0
136,6,23/11/2013,5093,450,1,0,0,0
929,1,18/11/2013,7804,876,1,1,0,0
737,1,18/03/2013,10194,1400,1,1,0,0
186,6,13/04/2013,3035,361,1,0,0,0
1029,3,28/08/2013,5655,803,1,1,0,1
727,3,26/11/2014,4683,452,1,1,0,0
462,5,25/07/2014,3925,525,1,0,0,1
857,2,17/03/2015,7726,902,1,1,0,0
265,2,28/07/2015,6484,580,1,1,0,1
369,3,19/02/2014,6354,542,1,1,0,0
852,3,01/04/2015,5906,703,1,1,0,1
649,2,15/04/2014,6542,562,1,1,0,1
693,2,15/10/2013,4067,341,1,0,0,1
344,4,02/04/2015,13172,1602,1,1,0,0
531,4,05/12/2013,6562,638,1,1,0,0
716,3,06/11/2013,5501,417,1,1,0,0
826,1,15/07/2013,14138,1070,1,1,0,0
962,4,25/07/2013,4409,727,1,0,0,1
1033,5,22/03/2013,15219,1421,1,1,0,0
229,5,02/08/2013,9541,796,1,1,0,1
463,2,21/01/2014,7723,1179,1,1,0,0
556,3,23/04/2014,6020,771,1,0,0,1
952,4,21/05/2015,6115,496,1,1,0,0
278,6,10/08/2013,5552,663,1,0,0,0
392,2,06/01/2015,9309,844,1,1,0,1
249,1,12/08/2013,7435,764,1,1,0,0
204,5,21/02/2014,5924,531,1,1,0,0
